subject,seed,solution_id,coupling,cohesion,imbalance,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,injected_seed_name,injected_seed_category,label_vector,selection_rule,selected_weighted_modularity,selected_cluster_count,selected_max_cluster_ratio,selected_singleton_ratio,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,cluster_size_distribution
xerces-j,24,seed24_solution010,0.20862688713156002,8.333463857814516,1.2818890830046878,0.20862688713156002,-8.333463857814516,1.2818890830046878,True,False,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 5, 5, 5, 1, 1, 7, 0, 8, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 1, 7, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 3, 7, 1, 1, 7, 1, 1, 1, 1, 1, 9, 9, 9, 9, 9, 9, 1, 9, 1, 1, 1, 1, 10, 1, 10, 11, 12, 12, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 4, 11, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 11, 11, 10, 11, 11, 11, 11, 11, 11, 10, 11, 11, 11, 11, 11, 1, 10, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 7, 7, 7, 7, 7, 7, 1, 4, 4, 1, 4, 13, 13, 13, 13, 13, 13, 13, 13, 13, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 3, 4, 10, 10, 10, 10, 10, 10, 2, 14, 10, 10, 10, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 3, 10, 1, 10, 10, 10, 10, 10, 10, 4, 4, 13, 4, 4, 4, 4, 4, 13, 4, 4, 4, 9, 9, 10, 9, 9, 9, 9, 4, 9, 9, 9, 15, 15, 15, 15, 15, 1, 15, 15, 15, 15, 15, 15, 15, 1, 15, 10, 10, 10, 2, 10, 15, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 15, 3, 10, 10, 10, 10, 10, 10, 10, 4, 10, 4, 10, 10, 10, 10, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 15, 15, 15, 15, 1, 1, 3, 1, 1, 1, 1, 15, 15, 15, 1, 1, 1, 16, 16, 16, 16, 16, 16, 16, 16, 3, 2, 1, 0, 2, 2, 3, 3, 15, 3, 3, 3, 3, 3, 4, 1, 1, 1, 1, 1, 4, 4, 4, 4, 15, 15, 15, 15, 15, 15, 15, 15, 3, 3, 3, 3, 3, 15, 15, 0, 17, 15, 1, 15, 1, 1, 3, 3, 3, 3, 15, 15, 1, 1, 18, 1, 1, 1, 1, 3, 3, 15, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 15, 3, 3, 15, 1, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 1, 20, 20, 20, 20, 20, 3, 15, 21, 3, 10, 10, 16, 15, 2, 3, 15, 1, 15, 15, 3, 1, 15, 15, 7, 2, 2, 1, 2, 3, 2, 15, 3, 2, 2, 2, 2, 3, 15, 10, 10, 2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 3, 21, 3, 3, 15, 3, 7, 22, 1, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 1, 7, 15, 3, 3, 3, 3, 3, 3, 3, 1, 1, 15, 1, 1, 1, 7, 1, 1, 1, 1, 3, 1, 3, 15, 15, 1, 2, 2, 2, 2, 1, 15, 1, 1, 1, 1, 2, 1, 1, 4, 4, 4, 3, 15, 4, 4, 10, 10, 10, 10, 10, 24, 10, 4, 10, 10, 4, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 11, 10, 11, 11, 11, 11, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 25, 26, 27, 27, 2, 28, 29, 2, 27, 27, 27, 27, 27, 27, 27, 27, 27, 2, 2, 2, 2, 2, 2, 2]",highest_weighted_modularity_among_feasible_pareto_solutions,0.6620448141255381,30,0.14619164619164618,0.012285012285012284,0.6620448141255381,0.7913731128684399,3.7932460372157135,30,27.133333333333333,119,1,0.14619164619164618,0.012285012285012284,1.2818890830046878,"{""1"": 10, ""100"": 1, ""11"": 4, ""111"": 1, ""119"": 1, ""16"": 1, ""2"": 1, ""23"": 1, ""35"": 1, ""4"": 1, ""46"": 2, ""5"": 1, ""55"": 1, ""57"": 1, ""61"": 1, ""71"": 1, ""9"": 1}"
